start,end,Location,satisfaction,wait_mins,Gender,age_group,Language,Corruption,cooperative,Experiences or suggestions of citizens,duration_mins
2019-04-17 07:44:41.988000+00:00,2019-04-17 07:46:28.232000+00:00,UG Police (Kira Road),3,0,Male,Over 50,Luganda,No,Neutral,Was able to see the suspect was told the person would have to say in cells until the matter is sorted,1.770733333
2019-04-17 07:50:51.219000+00:00,2019-04-17 07:54:11.560000+00:00,UG Police (Kira Road),3,0,Male,Between 30-50,English,No,Neutral,"Had come to report a case of theft says he was told to reopen the case since he had reported from a different station and they didn't work on him,he hopes this station will help he so that they can get the culprit",3.339016667
2019-04-17 07:59:15.248000+00:00,2019-04-17 08:00:12.994000+00:00,UG Police (Kira Road),3,0,Female,Between 30-50,English,No,Neutral,Came to check on an officer who helped her with a traffic case recently,0.962433333
2019-04-15 06:25:35.593000+00:00,2019-04-15 06:26:54.212000+00:00,KCCA (Central Division),3,5,Female,Under 30,Luganda,No,Very cooperative,I have been sent to DTB that it is where I have to pay for the license. I dont understand why I have to go that far,1.310316667
2019-04-15 06:47:44.624000+00:00,2019-04-15 06:48:53.397000+00:00,KCCA (Central Division),4,5,Female,Between 30-50,Luganda,No,Very cooperative,I would give them 100 but they were abit slagish. Someone takes 10minutes to do something for 1minute,1.146216667
2019-04-15 06:54:02.532000+00:00,2019-04-15 06:56:01.460000+00:00,KCCA (Central Division),5,5,Female,Between 30-50,English,No,Very cooperative,"My friend works here so every time I come here, I just go to her and she does everything for me.I have not yet had any challenges with this KCCA division",1.982133333
2019-04-15 06:56:09.780000+00:00,2019-04-15 06:57:46.977000+00:00,KCCA (Central Division),3,1,Male,Under 30,Luganda,No,Very cooperative,I got my tin number in not more than 2minutes. Unfortunately the amount I have to pay for the tax is higher than what I had come with,1.61995
2019-04-15 06:59:06.614000+00:00,2019-04-15 07:00:35.534000+00:00,KCCA (Central Division),4,5,Male,Between 30-50,English,No,Very cooperative,Am still in the process of getting the license. I have just stepped out abit because the lady told me that it was going to delay abit. So I will come back later for it.,1.482
2019-04-15 07:23:18.567000+00:00,2019-04-15 07:25:22.117000+00:00,KCCA (Central Division),3,5,Female,Between 30-50,Luganda,No,Very cooperative,The gentleman has asked me to go back to the clinic from where I gave birth from so that I can get an immunisation card. He days I cant get my child's birth certificate minus it,2.059166667
2019-04-15 07:34:25.289000+00:00,2019-04-15 07:35:35.177000+00:00,KCCA (Central Division),3,5,Female,Between 30-50,English,No,Very cooperative,"When they are advertising they tell us that registration of business is free but wjen you come to register your business, you are charged a fee",1.1648
2019-04-15 07:35:38.286000+00:00,2019-04-15 07:37:00.012000+00:00,KCCA (Central Division),4,2,Male,Under 30,English,No,Very cooperative,I think today was my lucky day because first of all I found them all happy and in the mood of working on us. There are days when you come here and regret why you came in the first place,1.3621
2019-04-15 07:42:41.915000+00:00,2019-04-15 07:43:49.909000+00:00,KCCA (Central Division),4,1,Male,Between 30-50,English,No,Very cooperative,I havebeen told to come back with all the necessary documents so that I can be able to properly answer the questions being asked,1.133233333
2019-04-15 07:55:12.112000+00:00,2019-04-15 07:57:27.562000+00:00,KCCA (Central Division),4,2,Male,Under 30,Luganda,No,Very cooperative,"In about 4 minutes I had already got my assessment. If I get the money by tomorrow, I will go and pay because the assessment reference number expires fast",2.2575
2019-04-15 07:57:31.038000+00:00,2019-04-15 08:00:51.931000+00:00,KCCA (Central Division),4,5,Male,Between 30-50,English,Yes,Very cooperative,"When I came to pay , I noticed that there were errors in my trading license . But since I dint have much time, I decided to come back today and have them rectified. They have told to come back in Wednesday to check whether everything has been rectified",3.348216667
2019-04-15 08:00:56.543000+00:00,2019-04-15 08:02:37.998000+00:00,KCCA (Central Division),3,6,Female,Between 30-50,English,No,Very cooperative,"My only problem with these people is that they take long to open your business once they close it. Even after you pay them, yiu can call someone to come and open and they end up not showing up the whole day",1.690916667
2019-04-15 08:20:29.733000+00:00,2019-04-15 08:21:54.428000+00:00,KCCA (Central Division),5,2,Female,Between 30-50,English,No,Very cooperative,"I came last week requesting for a birth certificate. So after filling in all the information, the lady told me to coke back today. I found it ready today and so just signed to take it",1.411583333
2019-04-15 08:22:00.086000+00:00,2019-04-15 08:25:58.482000+00:00,KCCA (Central Division),1,2,Male,Between 30-50,English,No,Very cooperative,"I am paying close to 800,000 of all taxes added together. Honestly speaking that is alot of money for aretail shop. I suggest that they cut on some of these taxes. I find them irrelevant",3.973266667
2019-04-15 08:26:02.403000+00:00,2019-04-15 08:33:23.881000+00:00,KCCA (Central Division),3,20,Female,Between 30-50,Luganda,No,Very cooperative,I suggest that they put some chairs for us outside while we wait for them to work on the people inside,7.357966667
2019-04-16 11:15:55.793000+00:00,2019-04-16 11:18:37.008000+00:00,UG Police (Kira Road),3,10,Female,Over 50,English,No,Neutral,Was able to report a case and she was given a reference number so that the next time she comes back the CID can work on her very fast,2.686916667
2019-04-16 11:20:35.934000+00:00,2019-04-16 11:24:19.657000+00:00,UG Police (Kira Road),4,2,Male,Under 30,Luganda,No,Very cooperative,We collided with a fellow boda man and we had to come here. The police have been cooperative and have asked us to  sort payment issues ourselves,3.728716667
2019-04-16 11:28:07.486000+00:00,2019-04-16 11:30:55.753000+00:00,UG Police (Kira Road),4,3,Male,Between 30-50,Luganda,No,Very cooperative,My friend robbed me and I brought him here. We decided on how the payment will be effected. So today I had come to pick my money,2.80445
2019-04-16 11:40:01.623000+00:00,2019-04-16 11:43:31.874000+00:00,UG Police (Kira Road),3,0,Male,Between 30-50,English,No,Very cooperative,Has been able to meet with the OC but looks like the person working on them is making the process long and unclear,3.504183333
2019-04-16 11:43:38.006000+00:00,2019-04-16 11:50:26.189000+00:00,UG Police (Kira Road),3,2,Male,Between 30-50,English,No,Very cooperative,"For those who don't have relatives, you may even go two days without food . They are quite unfair to those people who have no visitors.",6.80305
2019-04-16 11:51:55.781000+00:00,2019-04-16 11:54:47.996000+00:00,UG Police (Kira Road),2,5,Male,Under 30,Luganda,No,Very cooperative,The whites in this station are very privileged and they are treated like kings. They get to eat nice food from outside the cells while the rest of us eat from inside the cells and on top of that eat ugly food,2.87025
2019-04-16 11:54:53.986000+00:00,2019-04-16 11:57:18.225000+00:00,UG Police (Kira Road),3,0,Female,Under 30,Luganda,No,Neutral,Was able to get a release  for his boda,2.403983333
2019-04-16 11:57:21.360000+00:00,2019-04-16 11:59:52.867000+00:00,UG Police (Kira Road),3,10,Male,Between 30-50,English,No,Neutral,Was able to report loss of his ATM card staff has been good,2.525116667
2019-04-16 12:04:03.260000+00:00,2019-04-16 12:07:07.615000+00:00,UG Police (Kira Road),1,3,Female,Under 30,English,No,Very cooperative,My mom was arrested yet she was totally innocent. We are alone at home and we have begged the pooice to let her sort her case out from home but they have refused and the accuser has failed to show up,3.072583333
2019-04-16 12:22:40.517000+00:00,2019-04-16 12:28:53.659000+00:00,UG Police (Kira Road),3,2,Female,Under 30,Luganda,No,Neutral,I have been delayed. My case has been here for 3 weeks and its not showing any progress,6.219033333
2019-04-16 12:39:48.003000+00:00,2019-04-16 12:41:36.226000+00:00,UG Police (Kira Road),3,0,Male,Between 30-50,Luganda,No,Neutral,Was able to deliver a letter to the OC's office,1.803716667
2019-04-16 12:42:01.316000+00:00,2019-04-16 12:47:45.636000+00:00,UG Police (Kira Road),3,5,Male,Between 30-50,English,No,Very cooperative,"It dint take long for me to get the police letter. Within 3 minutes, I was done and it was free of charge. Plus the receptionist was kind",5.738666667
2019-04-16 12:59:36.759000+00:00,2019-04-16 13:06:18.377000+00:00,UG Police (Kira Road),5,2,Male,Under 30,English,No,Very cooperative,I have come to replace my line. The receptionist has been so kind. She has told me to go and photocopy my ID the first room.,6.693633333
2019-04-16 13:00:58.128000+00:00,2019-04-16 13:03:13.361000+00:00,UG Police (Kira Road),3,0,Male,Over 50,English,No,Very cooperative,Was referred here from another station but the OC told him to comeback tomorrow so he just has to be patient,2.253883333
2019-04-16 13:03:17.381000+00:00,2019-04-16 13:05:08.387000+00:00,UG Police (Kira Road),3,0,Male,Between 30-50,Luganda,No,Neutral,Had come yo inquire about something and staff gave him good information and was directed to another office that would work on him well,1.8501
2019-04-16 13:06:22.196000+00:00,2019-04-16 13:10:39.677000+00:00,UG Police (Kira Road),3,2,Male,Between 30-50,Luganda,No,Very cooperative,"I was finally able to get my number plate. It was confiscated last week so today I came with a receipt after paying for the traffic fee. After I gave the receipt to the traffic officer, he gave me my number plate",4.29135
2019-04-16 13:10:45.788000+00:00,2019-04-16 13:12:53.562000+00:00,UG Police (Kira Road),3,0,Male,Between 30-50,English,No,Neutral,Was able to report the person who stole his iron sheets says police was very cooperative and readh to help him with his issue,2.129566667
2019-04-16 13:13:00.417000+00:00,2019-04-16 13:14:43.880000+00:00,UG Police (Kira Road),3,2,Male,Between 30-50,Luganda,No,Very cooperative,I have been robbed at my work place. I have come to report so that the police can help me with some investigations. They have promised to let me know incase anything shows up,1.724383333
2019-04-16 13:18:55.970000+00:00,2019-04-16 13:20:44.970000+00:00,UG Police (Kira Road),3,0,Female,Under 30,English,No,Very cooperative,"Immediately we walked in, we asked if we could visit our brother and the officers told us that we were in time for visiting hours so it was okk for us to see him",1.816666667
2019-04-16 13:25:38.310000+00:00,2019-04-16 13:28:44.781000+00:00,UG Police (Kira Road),3,2,Female,Between 30-50,Luganda,No,Very cooperative,The lady was so nice to me. She listened to me and gave me a notice to summon my husband so that he can be able to come and we find a way forward to educating my child since he has failed to provide anything for him,3.10785
2019-04-17 05:34:47.164000+00:00,2019-04-17 05:36:47.423000+00:00,KCCA (Naguru),5,2,Female,Under 30,English,No,Very cooperative,"I was the first person to be worked on and they worked on me fast. It is still early so they are extremely energetic and willing to serve you. But if you come in the afternoon, you will regret",2.004316667
2019-04-17 06:15:44.736000+00:00,2019-04-17 06:18:21.919000+00:00,KCCA (Naguru),4,2,Male,Under 30,English,No,Very cooperative,"The first time I came here, the gentleman told me to come back the following day because he had a burrial. That day when I came back, he came back so tired from the meeting and asked me to come back today. He dint disapoint me today so when I came, he worked on me like he had promised. He even apologised for making me move alot",2.619716667
